positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
,,"دوست عزیز محمدحسن رضایی
نخیر شما نمیتوانید زبان دستگاه را فارسی کنید. تنها میتوانید با نرم افزار pages فایل های فارسی تولید و ادیت کنید.
دوست عزیز بهزاد بلوکیان
من در کار کردن با آیپد تاکنون به مشکل غیرقابل حل برخورد نکرده ام ولی چون بیشتر دوستانم اندروید دارند بک تبلت فوق ارزان اندروید هم دارم که در هنگام نیاز استفاده کنم.
دوستانی که درباره بازی های پولی پرسیده اند باید از روشهای ایرانی استفاده کنند
اول ورژن قدیمی تر را از یک سایت ایرانی نصب کنید بعد توسط آیتونز کاملا مجانی آپدیت کنید!!!!!
دوستانی که مشکل قطع و وصل شدن وایفای دارند بدانند که این مشکل از شانس بد آنهاست و احتمالا دستگاهشان مشکل سخت افزاری دارد",0,0,5,5,5,5,5,5
,,"دوست عزیز م ه
اصلا طبیعی نیست اگر داغ میکند مشکل دارد با یک متخصص سخت افزار مشورت کنید
دوست عزیز روناک مرادی
اپلیکیشن آفیس نه روی اندروید و نه روی اپل فارسی و عربی را برعکس تایپ میکند. باید از اپلیکیشن pages استفاده کنید. تنها صفحه کلید فارسی قابل اطمینان هم adaptxt است. البته نصب و تنظیم آن پیچیده است و چند دقیقه طول میکشد اما بعد از نصب دیگر مشکلی ندارد
دوست عزیز مهمان
بله صفحه نمایش ضدخش است ولی لطفا دومیلیون تومن پول را بدون محافظ استفاده نکنید
دوست عزیز مهمان
تمام برنامه های اجتماعی به غیر از دوتا به راحتی و بدون مشکل نصب میشوند. نرم افزار واتس اپ کلا نصب نمیشود مگر با جیلبریک که توصیه نمیکنم. وایبر نصب میشود اما صفحه آن خیلی بزرگ است گویا صفحه آیفون را زوم کرده باشی.
دوست عزیز امیررضا عسگری
انتقال فایل از دستگاه های اندروید به این دستگاه فقط از طریق نرم افزار مجانی زاپیا با کیفیت و سرعت ممکن است. تنها تفاوت این است که اول باید به قسمت ستینگ قسمت وایفای بروید و نام وایفای دستگاه اندروید را که معمولا مجموعه ای بیمعنی از حرف و عدد است انتخاب کنید
دوست عزیز میلاد مهرنیا
سیم کارت رو دربیاورید آن را توی یک گوشی موبایلتان قرار دهید. بسته مورد نظر را خریداری کنید سیم کارت را برگردانید",0,0,5,5,5,5,5,5
,,"سلام دوستان. من ipad air 2 رو دو ماه پیش خریدم. خیلی عالیه بدون در نظر گرفتن محدودیت های ios. ولی یه مشکل کوچولو که هست اینه که تبلتم وقتی قفل یا خاموشش میکنم صفحه ی نمایش به جای اینکه کاملا مشکی باشه , یه کم روشنه برخلاف ipad های دیگه که صفحه کاملا مشکی هست. نمیدونم به علت تکنولوژی جدید این ipad هست یا فقط مال من اینجوریه؟ خواهشا اگه کسی میدونه جواب بده ... ممنون",0,0,0,0,0,0,0,0
,,"سلام
من که خریدم پارت نامبر ژاپن بود.",1,0,4,5,5,4,5,5
,,"سلاااام. لطفا رنگ طلاییشم موجود کنین. بی صبرانه منتظریییییم..",0,0,0,0,0,0,0,0
,,"سلام از کسایی ک این تبلت رو خریدن سوالی دارم: با این تبلت
میشه حرف زد میشه ب کسی زنگ زد وباهاش صحبت کرد؟",0,0,5,5,5,5,5,5
,,"دی جی جان پیشنهاد ویژش کن لطفا. مرسی",0,0,0,0,0,0,0,0
,,"همش 2روز موجود بود!!!!!!! خب این مدل که پر طرفداره رو لطفا بیشتر ازش بیارین",3,0,0,0,0,0,0,0
,,"دوستانی که مشکل وایفای یا صدایی شبیه تخلیه شوک الکتریکی از اسپیکر داشتن با آپدیت به 8.3 مشکل حل می شه. من چند ماهه از همینجا خریدم و بعد از آپدیت به 8.3 به جرات می تونم بگم فوق العادست. البته من دوربینش رو اصلا تست نکردم و به نظرم اگر کسی دوربین براش مهمه باید دوبین بخره و اصولا تبلت در این اندازه کار اصلیش چیز دیگه ای هست. چون دیدم هر کسی آیپد من رو دستش گرفته اول از همه از دوربینش سوال می کنه!",1,0,5,5,5,5,5,5
,,"دیشب میخواستم سفارش بدم تا رفتم 10 دقیقه بعد برگشتم دیدم ناموجود شده از دیجی کالا خواهش میکنم این محصولو تا فردا موجود کنه",1,0,4,5,4,5,5,5
,,"در اینکه عالیه شکی نیست، اما متاسفانه اپلیکیشن وُردش به صورت رایگان تنها در حد خوندن یه مقاله س، نه نوشتن یا ویرایش متن
برای استفاده از صورت کامل باید سالی حدود 100$ هزینه کرد که هم به روحیه ایرانی سازگار نیست (چون 99٪ نرم افزارا تو ایران رایگانه و درنتیجه همچین هزینه کردنی برامون سخته ) و هم با مشکلات پرداختی که گریبانگیرش هستیم میتونه اذیت کننده بشه (در حقیقت همین مورد تو ذوق من زد، این رو هم برا دوستانی در داخل کشور عرض کردم که مقاصد علمی از خریدشون دارن)",1,0,0,0,0,0,0,0
,,"خواهشا موجود کنید این مدل رو.من به جاهای دیگه اعتماد ندارم و خیلی هم لازم دارم این تبلت رو.باید زودتر بخرمش. با تشکر از شما",2,0,0,0,0,0,0,0
,,"کی دوباره موجود میشه؟",2,0,0,0,0,0,0,0
,,"سلام تبلتی که اینجا میدین پارت نامبر کجاس؟ تو نظرات چند نفر پرسیده بودند جواب ندادین، لطفا گلد رو شارژ کنید",2,0,0,0,0,0,0,0
,,"واقعا تبلت عالی هست
امروز میخواستم از دیجی کالا بخرم اینو ولی با این قیمت واقعا شگفت زده شدم
بیرون قیمت کردم دیدم حدود 150تومن ارزون تر از اینجاست
البته با این وضع فعلی ارز چیزی نخریم به صرفه تره فعلا",1,0,0,0,0,0,0,0
,,"سلام، من خودم ایر دارم راضى هستم درسته که مثلا کابل HDMI نگرفتم و یه جاهایى لازم میشه یا اگه کسی بخواد فلش ممورى استفاده کنه، اما خداییش هر موقع پیش دوستام که سامسونگ و لنوو اینا دارن درش آوردم اصلا تصویرش و ظاهرش رووکم مى کنه. نمى دونم شاید اگر سامسونگ استفاده کرده بودم اون رو توصیه مى کردم اما این عالیه در صورتى که مى خواهید از تبلت براى کارهاى روزمره استفاده کنید. واى فاى منم با ios 7 بهتر کار مى کرد اما الانم که آپدیت کردم زیاد اذیتم نمى کنه. ایر 2 64 رو مامانم مى خواد بگیره تا اون جا که تحقیق کردم می ارزه دوربین بهتر پردازنده قویترى داره الانم که ارزون تر شده، مخصوصا اگه یه لپ تاپ یا pc دارین حیفه برین سامسونگ بگیرین به خاطر ممورى خور بودنش.. تازه وایبرى که برا ایپد خودم نصب کردم خیلی قشنگتر از برا مال سامسونگه. برا حافظه هم من خودم 32 دارم چون زیاد ویدئو و گیم استفاده نمى کنم هنوز به مشکل برنخوردم اما 64 رو توصیه مى کنم☺️ خلاصه که تبلت بى دردسر یه و وقتتون رو با مشکلات مسخره نمى گیره ایر هم که بین همه تبلت ها تا جایى که یادمه سبکترین بود الان ایر دو هم فکر کنم باشه. پشیمون تون نمى کنه",0,0,0,0,0,0,0,0
